annee,id_eleve,taille_famille,monoparental,pcs_parent,diplome_parent,revenu_mensuel,logement,origine_migratoire,aspiration_famille,implication_parents,opinion_ecole,score_math,score_fr,redoublement,orientation,aspiration_eleve
CE2,13,4,0,profession_intermediaire,bac+5,2633,logement_social,aucune,BAC+3,1,4,238.86264917159295,199.28298594368425,0,technologique,CAP
CE2,14,2,1,employe,bac+5,1502,appartement,aucune,BAC+3,5,5,208.6039808849036,220.24677713753906,0,general,CAP
CE2,15,5,0,employe,bac+5,1712,maison,aucune,BAC+3,1,1,200.81542698375466,216.6439769386855,0,general,CAP
CE2,16,2,0,profession_intermediaire,bac+3,2853,maison,aucune,CAP,5,4,227.9503813365035,229.7125965595245,0,professionnel,BAC
CE2,17,2,0,employe,brevet,2002,appartement,aucune,BAC+3,1,2,227.70494747110712,206.05492018626634,0,general,CAP
CE2,18,6,0,cadre,bac+5,659,appartement,aucune,BAC+3,5,1,232.49483611620676,239.85930461042037,1,professionnel,BAC
CE2,19,4,0,profession_intermediaire,bac,2928,maison,un_parent,BAC+5,3,5,213.11073192936965,240.8776278770948,0,general,BAC
CE2,20,3,1,cadre,brevet,4063,logement_social,aucune,BAC,1,1,218.40582800761194,213.34378987167972,0,technologique,CAP
CE2,21,3,0,cadre,bac,3486,maison,aucune,BAC+3,5,2,237.41750971008238,224.45844939106843,0,technologique,BAC
CE2,22,2,0,cadre,bac+5,2177,logement_social,deux_parents,BAC+5,3,1,215.26871941480687,234.03872698412474,0,general,BAC
CE2,23,4,0,employe,bac,1513,maison,aucune,BAC+3,3,1,179.24987110346416,232.60679803661034,0,general,CAP
CE2,24,5,0,employe,bac+3,2245,maison,aucune,CAP,5,5,237.14066380726695,216.7939265859355,0,general,BAC
CE2,25,2,0,employe,bac,2843,appartement,aucune,BAC+5,1,4,240.60735531819483,241.20994133637757,0,general,BAC+3
CE2,26,4,0,profession_intermediaire,bac+3,2429,appartement,aucune,CAP,3,5,200.23459552110933,227.9988227285373,0,general,CAP
CE2,27,6,0,employe,bac+5,2606,maison,aucune,BAC+5,1,4,211.05717732380998,228.94330341657104,0,general,BAC
CE2,28,5,0,employe,bac+3,3188,maison,aucune,BAC,2,4,216.7881702175731,237.88946124663025,1,technologique,BAC
CE2,29,3,0,employe,bac+5,1831,appartement,aucune,BAC,5,3,207.05448968953112,213.0549178300377,0,technologique,CAP
CE2,30,6,0,cadre,bac,2730,appartement,aucune,BAC,4,4,237.66123506090887,242.69680478577587,0,technologique,BAC+3
CE2,31,2,0,ouvrier,bac+3,2913,appartement,aucune,BAC+5,3,4,182.9302357309349,228.8066833804961,0,general,CAP
CE2,35,5,0,cadre,bac+5,313,maison,aucune,BAC,4,3,206.9450529036743,234.92880426388663,0,technologique,BAC
CE2,36,6,1,ouvrier,bac,2136,appartement,aucune,CAP,2,3,201.84124862168778,215.94368581032407,1,technologique,CAP
CE2,37,6,0,ouvrier,bac,3249,appartement,aucune,CAP,1,4,186.64782498354353,208.0532553234254,0,general,CAP
CE2,38,4,0,employe,bac+5,2227,appartement,aucune,CAP,4,4,245.30646865441756,232.23523573415702,0,general,BAC
CE2,39,2,0,profession_intermediaire,bac+3,2259,appartement,aucune,BAC+3,1,5,192.45540474083828,198.50722836336092,0,general,CAP
CE2,40,3,0,employe,bac+3,3096,appartement,deux_parents,BAC+3,1,1,203.57694225619332,228.33079239396895,0,general,CAP
CE2,41,6,0,ouvrier,bac+3,1937,appartement,aucune,BAC+5,4,2,221.28442810144753,210.33568268087288,0,general,CAP
CE2,42,6,0,employe,bac,3473,appartement,aucune,BAC+5,1,4,217.72651861248573,216.16949805977194,0,general,CAP
CE2,43,5,1,ouvrier,bac+5,3555,maison,aucune,CAP,5,4,195.83177867465324,236.6246453007096,0,general,CAP
CE2,44,6,0,employe,bac,2611,appartement,aucune,BAC,5,2,231.29763560603928,215.06525220156357,0,technologique,BAC
CE2,45,3,0,cadre,brevet,2849,maison,aucune,BAC+3,2,3,218.06432499917972,216.19499642996874,0,professionnel,CAP
CE2,47,2,1,profession_intermediaire,bac,3001,appartement,un_parent,BAC+5,5,1,207.14964814995676,221.65723980679297,0,professionnel,CAP
CE2,48,4,1,profession_intermediaire,brevet,2413,appartement,deux_parents,BAC+5,1,4,215.94828599872102,202.15961194064465,0,technologique,CAP
CE2,49,2,1,ouvrier,bac,2902,appartement,un_parent,BAC+5,3,2,194.53234216323432,225.33049824203573,0,professionnel,CAP
CE2,50,6,1,employe,bac,2896,logement_social,deux_parents,BAC+5,4,2,219.81395705655336,216.018153753011,0,professionnel,CAP
CE2,51,2,0,ouvrier,bac+5,1191,maison,aucune,BAC+3,3,5,210.92959481116196,202.11314274925402,0,general,CAP
CE2,52,3,0,profession_intermediaire,bac+3,3031,appartement,aucune,CAP,3,4,217.12906950578437,229.88901230581595,0,general,BAC
CE2,53,5,0,ouvrier,brevet,3418,logement_social,un_parent,BAC+3,2,4,188.4359723350047,202.51315914071844,0,professionnel,CAP
CE2,54,5,0,cadre,brevet,3450,appartement,aucune,BAC+5,2,4,212.94782460316958,232.04757681364117,0,general,BAC
CE2,55,4,0,profession_intermediaire,brevet,2598,logement_social,aucune,BAC,1,3,234.39820286452397,212.51429664864506,0,general,BAC
CE2,56,2,0,employe,bac+5,2660,logement_social,aucune,BAC,2,5,211.62010851792357,222.78386472912717,0,general,CAP
CE2,57,3,1,profession_intermediaire,bac,2437,maison,aucune,BAC+3,1,4,222.3617448947544,225.3214385980645,0,general,BAC
CE2,58,2,1,employe,bac+3,2613,appartement,aucune,CAP,3,1,227.42714931806887,226.2823408093626,0,professionnel,BAC
CE2,59,3,0,ouvrier,bac+5,3006,logement_social,aucune,BAC,5,2,190.90961325581378,214.32375131398985,0,professionnel,CAP
CE2,60,5,0,ouvrier,bac,1414,maison,deux_parents,CAP,1,4,211.033188637992,236.3754804913881,0,general,BAC
CE2,61,6,0,ouvrier,bac,4057,logement_social,aucune,BAC,2,1,213.36175430108486,208.59142253723357,0,professionnel,CAP
CE2,62,6,1,ouvrier,bac,2791,maison,aucune,CAP,4,2,222.341996098722,205.28999332681084,0,professionnel,CAP
CE2,63,4,0,cadre,brevet,2728,appartement,aucune,BAC,1,5,234.3190256768316,231.33943409091654,1,general,BAC
CE2,64,2,0,ouvrier,bac+5,3122,maison,aucune,BAC+3,1,1,214.4475348394784,217.33971016946418,0,professionnel,CAP
CE2,65,5,0,cadre,bac,1214,appartement,aucune,CAP,3,3,211.35420408830458,236.95757018259195,0,general,BAC
CE2,67,2,1,cadre,bac+5,3026,logement_social,aucune,BAC,2,3,212.69851023736624,229.1936693775785,0,general,BAC
CE2,69,5,1,ouvrier,bac+5,2406,logement_social,aucune,CAP,4,4,210.1376123064176,204.27865212234389,1,general,CAP
CE2,70,2,0,employe,brevet,1981,maison,un_parent,BAC,1,4,227.06867142266017,224.69432427923445,1,professionnel,BAC
CE2,71,4,0,employe,bac+3,3114,appartement,aucune,BAC,2,5,208.83723892164977,216.63720993303076,0,general,CAP
CE2,72,6,1,profession_intermediaire,bac+5,2100,maison,aucune,CAP,4,1,214.30611320791624,227.5362652705642,0,general,BAC
CE2,73,4,0,profession_intermediaire,bac+3,2460,appartement,aucune,BAC+3,5,5,201.27839364762755,223.48073280478474,0,technologique,CAP
CE2,74,3,1,ouvrier,bac+5,2536,maison,aucune,BAC+3,3,1,211.51383715699745,224.27640395392777,1,general,CAP
CE2,75,6,0,employe,bac,752,maison,aucune,CAP,4,1,188.85117887667354,202.15034230449413,0,professionnel,CAP
CE2,76,6,0,cadre,bac+5,2661,maison,aucune,BAC+3,5,2,233.17000372419866,232.58717569601689,0,technologique,BAC
CE2,77,4,0,ouvrier,brevet,2366,logement_social,aucune,BAC+3,3,2,201.75182630740179,246.35626562024402,0,professionnel,BAC
CE2,78,3,0,ouvrier,bac+3,2316,appartement,aucune,BAC,2,4,204.94422607979845,211.22992190444714,0,technologique,CAP
CE2,79,3,0,ouvrier,bac,1561,appartement,aucune,BAC,2,1,197.29966820718113,211.15026871308154,0,general,CAP
CE2,80,3,0,profession_intermediaire,bac+5,2023,appartement,aucune,BAC+5,5,2,254.09284240321185,191.5812065383032,0,general,BAC
CE2,81,5,0,employe,bac,829,logement_social,aucune,CAP,5,5,217.76249674510737,205.0426093641906,0,general,CAP
CE2,83,3,0,employe,brevet,1497,maison,aucune,CAP,2,5,190.34108649720548,213.9478100331609,0,technologique,CAP
CE2,84,5,1,cadre,bac,1782,logement_social,aucune,BAC,3,1,244.31570184982047,230.30921328225676,0,technologique,BAC
CE2,85,5,0,profession_intermediaire,bac,3736,maison,aucune,BAC+3,5,2,228.58191759437568,221.57070166658542,0,professionnel,BAC
CE2,86,2,0,ouvrier,brevet,3180,maison,aucune,BAC+3,5,4,224.48193446624614,203.8215333664186,1,general,CAP
CE2,87,4,1,cadre,bac+3,1518,maison,aucune,CAP,5,1,231.74869049483908,232.79856165015292,0,general,BAC
CE2,88,4,1,ouvrier,bac+3,2364,appartement,aucune,CAP,5,3,186.5689242546073,208.71636677997716,0,general,CAP
CE2,89,2,0,cadre,bac+5,3191,logement_social,aucune,CAP,2,4,258.015924461697,219.87931926740126,0,technologique,BAC
CE2,90,4,0,profession_intermediaire,bac+5,2578,logement_social,un_parent,CAP,2,2,201.36576741961818,222.01276757602466,0,general,CAP
CE2,91,6,1,profession_intermediaire,brevet,1355,appartement,aucune,CAP,1,2,225.97364473036805,231.2182818041065,1,professionnel,BAC
CE2,92,3,1,profession_intermediaire,bac+3,2616,maison,aucune,CAP,3,1,223.66996335245702,207.9387405196552,0,technologique,CAP
CE2,93,4,1,ouvrier,bac+5,1993,maison,aucune,CAP,2,5,170.37988280352405,202.50574874808504,0,technologique,CAP
CE2,94,3,0,cadre,brevet,1681,appartement,un_parent,BAC+5,3,3,235.34626952364667,219.97969612615384,0,general,BAC
CE2,95,6,1,employe,bac+3,1246,maison,aucune,BAC,1,1,243.44592594717517,194.89128115138593,1,technologique,CAP
CE2,97,4,0,employe,bac+3,2932,appartement,aucune,CAP,3,2,209.1400798636671,216.04612158794916,0,technologique,CAP
CE2,98,5,0,ouvrier,bac,2669,appartement,deux_parents,BAC+5,5,5,198.2797908959801,213.71217691995992,0,general,CAP
CE2,99,5,0,profession_intermediaire,bac+5,1768,maison,aucune,BAC,3,5,208.73009152640898,212.5501497212419,0,general,CAP
CE2,101,6,0,employe,bac,2778,maison,aucune,BAC,1,3,217.34511843750775,240.33331904102673,0,general,BAC
CE2,102,4,1,employe,bac+5,2552,maison,aucune,CAP,3,2,223.4550610057977,222.57130796093975,1,professionnel,BAC
CE2,103,2,0,cadre,brevet,3022,maison,deux_parents,BAC+5,1,5,215.81092831530555,225.03840479135494,0,technologique,BAC
CE2,104,3,1,profession_intermediaire,bac+3,1622,maison,un_parent,CAP,4,3,195.86895256286948,222.6007686592532,0,general,CAP
CE2,106,3,0,employe,bac+3,2810,appartement,aucune,BAC,5,3,215.52224466505322,238.14042624718914,1,general,BAC
CE2,107,6,0,profession_intermediaire,bac+3,2394,appartement,aucune,BAC+3,1,4,230.60495212114597,235.2077060978722,0,general,BAC
CE2,108,4,1,employe,bac+5,3297,appartement,aucune,BAC+3,4,4,239.80240577114824,219.54658264989357,0,general,BAC
CE2,109,5,0,cadre,bac+3,848,maison,un_parent,CAP,5,1,193.15268557561353,230.91235877722053,0,technologique,CAP
CE2,110,5,1,employe,bac+5,3163,appartement,aucune,BAC+3,2,5,230.49871145919855,236.75608856958536,0,general,BAC
CE2,111,2,0,ouvrier,bac+3,1952,maison,aucune,BAC+3,1,3,200.57542579955998,207.29425916833128,0,general,CAP
CE2,112,5,0,profession_intermediaire,bac+5,2062,logement_social,aucune,BAC,1,1,196.99921630034495,212.40416379928743,0,technologique,CAP
CE2,113,2,1,cadre,bac,2917,maison,aucune,BAC+5,4,1,218.34937255169905,215.5510331766247,0,general,CAP
CE2,114,4,0,profession_intermediaire,bac,734,appartement,aucune,BAC,2,4,226.46432138378802,210.4173512921869,0,technologique,CAP
CE2,115,5,0,employe,bac,2407,maison,deux_parents,BAC,4,2,222.85995471808474,214.7590388762568,0,technologique,CAP
CE2,116,4,0,profession_intermediaire,brevet,1978,maison,aucune,BAC+3,4,2,220.62841928630291,224.92377093943784,0,general,BAC
CE2,117,6,0,cadre,bac,2332,maison,aucune,BAC+3,2,1,208.05115760460595,238.43573157482817,0,professionnel,BAC
CE2,119,5,1,cadre,bac+5,2533,appartement,aucune,BAC+3,2,3,230.06222152688525,226.4055596331405,1,general,BAC
CE2,120,5,1,profession_intermediaire,brevet,2069,maison,aucune,BAC+5,5,3,210.55961458998436,242.84750711804236,0,professionnel,BAC
CE2,121,2,0,employe,bac,1208,appartement,aucune,BAC+3,2,5,207.46917389704342,228.12167678506103,0,general,CAP
CE2,122,3,0,profession_intermediaire,bac+3,3884,appartement,aucune,BAC+5,3,2,221.41210325758172,216.81984622111298,1,technologique,CAP
CE2,123,4,1,profession_intermediaire,bac,2062,maison,un_parent,BAC+5,4,3,199.63077904510783,217.15729408270167,0,professionnel,CAP
CE2,124,5,0,employe,brevet,2098,logement_social,aucune,BAC+5,2,2,211.76504494391645,218.11993508823622,0,general,CAP
CE2,125,4,0,cadre,brevet,2733,logement_social,un_parent,BAC+3,2,5,223.35433747865906,230.90325741935663,0,technologique,BAC
CE2,126,2,0,cadre,bac+3,1511,appartement,un_parent,BAC+5,1,2,246.49165107720577,222.76997937869044,0,professionnel,BAC
CE2,127,6,0,cadre,brevet,1165,maison,aucune,CAP,1,2,227.09261056338664,238.90118658840058,0,general,BAC
CE2,128,6,0,cadre,brevet,3853,appartement,aucune,BAC+3,1,1,230.89165451553154,222.1433257340203,1,general,BAC
CE2,129,3,0,ouvrier,bac+5,3574,appartement,aucune,BAC+3,3,1,190.16865930394064,215.47263972742633,0,general,CAP
CE2,130,4,0,profession_intermediaire,bac,2233,appartement,aucune,BAC,1,5,194.396721221176,213.79322713648483,0,general,CAP
CE2,131,6,0,employe,bac+3,3749,appartement,deux_parents,CAP,4,2,230.95187452760916,226.66087745190742,0,general,BAC
CE2,132,2,0,employe,bac+3,2332,appartement,aucune,BAC+3,5,2,221.7318848723073,244.1473693355188,0,general,BAC
CE2,133,5,0,cadre,bac+3,3032,logement_social,aucune,BAC+3,5,5,218.85423168500253,227.26909367847045,0,professionnel,BAC
CE2,134,3,0,cadre,brevet,2442,maison,un_parent,CAP,5,2,228.25559323908232,227.2739175903489,0,general,BAC
CE2,135,5,0,profession_intermediaire,bac,2302,logement_social,un_parent,CAP,2,2,226.6868754320001,202.67847052099572,0,general,CAP
CE2,136,6,0,employe,bac+5,2898,maison,aucune,BAC,2,1,231.5487640185446,223.2126683167294,0,general,BAC
CE2,137,6,0,ouvrier,bac,2420,logement_social,aucune,BAC+5,4,5,194.7388234103491,215.02938180026985,0,general,CAP
CE2,139,6,0,profession_intermediaire,bac,1827,maison,aucune,BAC+5,2,1,210.54622185285146,207.64526229512015,0,general,CAP
CE2,140,2,1,ouvrier,bac+5,3334,appartement,un_parent,BAC+5,4,2,209.98710895950714,199.9083203035301,0,general,CAP
CE2,141,3,0,employe,brevet,1268,appartement,aucune,CAP,2,2,209.26237840025902,212.90580224878875,0,general,CAP
CE2,142,2,0,profession_intermediaire,bac+5,3075,maison,aucune,BAC+5,2,4,210.62357831587877,222.77916422210075,0,general,CAP
CE2,143,3,1,ouvrier,bac+3,2505,maison,aucune,BAC+5,3,2,223.80867765889434,203.47899146210335,0,general,CAP
CE2,144,6,0,employe,bac+3,3465,maison,aucune,BAC,2,4,226.27592065878466,208.91339428447233,0,general,CAP
CE2,145,6,0,cadre,brevet,2502,maison,aucune,BAC+5,1,5,232.1968745324306,231.7574143381279,0,general,BAC
CE2,146,2,0,profession_intermediaire,bac+3,1806,maison,aucune,BAC+3,5,5,210.5299496119303,245.12396225885854,0,professionnel,BAC
CE2,147,3,1,cadre,bac+3,2312,appartement,aucune,BAC+5,4,1,258.0881507634085,233.36063569059698,0,professionnel,BAC+3
CE2,148,6,0,ouvrier,bac,199,appartement,aucune,CAP,2,2,195.30783693325407,204.4459678469727,0,technologique,CAP
CE2,149,5,0,cadre,bac,1700,appartement,aucune,BAC+3,1,5,235.85103120966014,246.975184555672,1,general,BAC+3
CE2,150,3,0,profession_intermediaire,bac+5,2683,appartement,un_parent,CAP,1,2,247.05467009458974,205.05469102474166,0,professionnel,BAC
CE2,151,3,1,profession_intermediaire,bac,2566,maison,un_parent,BAC+3,4,3,214.07532518510226,229.79425282109315,0,general,BAC
CE2,152,4,0,employe,brevet,3048,maison,aucune,BAC+3,5,1,215.81374914593894,234.724047235011,0,general,BAC
CE2,153,2,0,ouvrier,bac,1591,logement_social,aucune,BAC,4,3,202.38184499523527,211.2806275171277,0,general,CAP
CE2,154,2,0,employe,bac,2808,maison,aucune,CAP,5,3,223.59764505713426,221.73585094317167,0,general,BAC
CE2,155,6,1,profession_intermediaire,bac+5,2894,maison,aucune,BAC+3,1,1,201.38998153026094,233.66435127037906,0,general,CAP
CE2,156,6,0,employe,bac+5,2026,logement_social,aucune,CAP,2,3,226.82743786862343,222.94778364696157,0,technologique,BAC
CE2,157,4,0,employe,bac,1152,logement_social,aucune,BAC+3,1,2,208.34429291286142,238.76651298456048,1,technologique,BAC
CE2,158,3,0,profession_intermediaire,bac+3,3225,maison,un_parent,CAP,2,5,225.79036908117575,223.0835273484794,0,general,BAC
CE2,159,6,0,profession_intermediaire,bac+5,2334,appartement,aucune,CAP,3,5,192.45619222739245,224.52047677164887,0,general,CAP
CE2,160,6,1,cadre,brevet,2605,appartement,un_parent,BAC,4,3,210.46502629777024,231.32509861622714,0,general,BAC
CE2,161,4,0,ouvrier,bac+3,2124,maison,aucune,CAP,3,3,179.34621693274875,233.08443191142362,1,general,CAP
CE2,162,4,1,profession_intermediaire,bac,1464,appartement,aucune,BAC,2,1,210.767619310308,219.66347037679014,0,professionnel,CAP
CE2,163,2,0,ouvrier,bac,2175,logement_social,aucune,BAC,5,3,227.6866142713331,212.92237063081524,0,general,BAC
CE2,164,5,0,ouvrier,bac,3203,maison,un_parent,BAC+3,4,5,178.7894738989998,192.74438701805357,0,general,CAP
CE2,165,3,0,cadre,bac,3166,maison,deux_parents,BAC,4,3,234.07989512640654,233.49573236981146,0,professionnel,BAC
CE2,167,3,0,ouvrier,bac+5,1860,maison,un_parent,BAC+3,4,2,202.14085778026902,188.6369311068306,0,general,CAP
CE2,168,5,0,ouvrier,bac+5,1145,maison,aucune,BAC,4,3,191.71692428502737,224.74271665090595,1,general,CAP
CE2,169,6,0,employe,bac+5,2860,maison,aucune,BAC+3,5,4,214.54668298588248,227.28060154897267,1,general,BAC
CE2,170,2,0,employe,brevet,2486,maison,un_parent,BAC,4,1,193.89147655606865,212.93196371895218,0,professionnel,CAP
CE2,171,2,0,ouvrier,bac+3,2469,appartement,aucune,BAC+3,2,4,200.2821088476435,207.42975293117735,0,general,CAP
CE2,172,2,0,cadre,brevet,2119,appartement,aucune,CAP,1,3,231.5186832289732,225.6522329266042,0,general,BAC
CE2,173,6,0,profession_intermediaire,brevet,1145,maison,aucune,BAC+3,4,3,201.6031776788564,203.44564234884965,0,technologique,CAP
CE2,174,4,1,cadre,bac,2881,logement_social,aucune,BAC+5,4,4,239.17565807510098,226.65253576195482,0,general,BAC
CE2,175,2,0,cadre,bac,1619,maison,aucune,BAC+3,3,2,227.06241687607599,224.42486143569712,0,general,BAC
CE2,176,3,0,profession_intermediaire,bac+5,1913,appartement,un_parent,CAP,3,4,240.22912092447586,210.28452232197105,0,technologique,BAC
CE2,177,3,1,ouvrier,bac+3,577,appartement,aucune,BAC+3,5,3,201.70980280611712,206.7384287086764,0,general,CAP
CE2,179,3,1,cadre,bac+5,2812,maison,aucune,BAC+3,2,2,207.79514281999857,224.85046823691897,0,technologique,CAP
CE2,181,6,1,employe,bac+3,2585,appartement,aucune,BAC,1,3,208.21799417331874,204.97282446978494,1,general,CAP
CE2,182,3,0,profession_intermediaire,bac+5,2014,maison,aucune,BAC+5,3,1,207.87022592308793,225.6069916256027,0,general,CAP
CE2,184,6,1,profession_intermediaire,bac+3,4041,maison,un_parent,BAC+3,1,2,246.56350201213837,229.05741203681185,0,professionnel,BAC
CE2,185,5,0,profession_intermediaire,bac,4138,logement_social,aucune,BAC+5,5,2,210.8359014644294,245.67189067677867,0,general,BAC
CE2,186,6,1,profession_intermediaire,brevet,2112,maison,aucune,BAC+5,4,3,219.38261056244602,225.50665353525258,0,general,BAC
CE2,187,3,0,ouvrier,bac+3,2790,maison,aucune,BAC,4,4,227.4049547873759,202.34001426905425,0,general,CAP
CE2,188,2,0,cadre,bac,4029,appartement,aucune,CAP,3,3,225.2356889196439,237.5173970468313,0,general,BAC
CE2,189,5,0,cadre,bac+3,2280,appartement,aucune,BAC+3,1,3,246.54327922947556,268.15415642717164,0,technologique,BAC+3
CE2,190,3,0,ouvrier,brevet,1978,appartement,aucune,CAP,5,4,203.58677717834377,213.7827447978613,0,technologique,CAP
CE2,191,6,0,cadre,bac+5,3297,maison,aucune,BAC+5,5,1,223.52371253889328,240.12189345562004,0,general,BAC
CE2,192,2,1,profession_intermediaire,bac,3104,appartement,un_parent,BAC+3,1,5,212.49824961632703,204.63737894177876,0,general,CAP
CE2,193,6,0,ouvrier,bac,2790,maison,deux_parents,BAC,2,4,194.7608139719936,217.42647809932282,0,professionnel,CAP
CE2,194,2,0,cadre,bac+3,1900,logement_social,aucune,BAC+5,1,4,213.18527491544273,233.27697612677795,1,general,BAC
CE2,195,5,0,cadre,bac+3,3431,appartement,aucune,BAC,5,4,213.89655510730685,228.1431916778149,0,professionnel,BAC
CE2,196,4,0,ouvrier,brevet,941,maison,aucune,CAP,1,1,203.16827070626334,221.17630770572995,0,general,CAP
CE2,197,2,0,profession_intermediaire,bac+3,3515,maison,aucune,BAC+5,1,5,240.50945274736034,207.59162306172803,0,general,BAC
CE2,198,2,0,profession_intermediaire,brevet,1558,appartement,un_parent,BAC+5,1,5,215.51766029488047,221.01554911319073,0,general,CAP
CE2,199,3,0,profession_intermediaire,bac+5,3573,appartement,aucune,BAC+5,1,5,217.32861532172078,227.8073108739176,1,technologique,BAC
CE2,200,5,0,profession_intermediaire,bac,3477,appartement,aucune,CAP,2,3,213.97542004689222,214.18265186986469,0,general,CAP
CE2,201,3,0,employe,bac+3,2378,maison,aucune,BAC+5,4,4,228.8738544644928,211.8812526573071,0,general,BAC
CE2,202,2,0,employe,brevet,3387,maison,aucune,CAP,3,4,196.18606573615278,210.37838780291884,0,technologique,CAP
CE2,203,6,0,employe,bac,1914,appartement,un_parent,BAC+5,4,4,218.65004856658146,221.60386788205233,0,technologique,BAC
